"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","significant","diffexpressed","ERVK_related"
"TAEGUT_R11125",3.2019267089852,-0.579765688160212,0.649057424374097,-0.893242518132035,0.37172731326539,0.498424024085877,"TAEGUT_R11125","NS.",NA,NA
"TAEGUT_R11124",2.47295396039746,3.98272007068746,0.71428298719142,5.57582938709996,2.46353285252778e-08,2.06253286055355e-07,"TAEGUT_R11124","significant","UP",NA
"TAEGUT_R14186",7.40868636393397,5.95181041029756,0.891790321445286,6.67400202398667,2.48920180559011e-11,3.82546791589159e-10,"TAEGUT_R14186","significant","UP",NA
"TAEGUT_R00046",233.071738691723,1.58327620822093,1.00171878324127,1.58055956892204,0.113978776458641,0.193622804366189,"TAEGUT_R00046","NS.",NA,NA
"TAEGUT_R05678",121.17335197571,0.976675357329802,0.569982915081277,1.71351689934519,0.0866174870729752,0.154221584150964,"TAEGUT_R05678","NS.",NA,NA
"TAEGUT_R14185",37.0753289080511,0.28202452036429,0.297543768518945,0.947842133505588,0.343209827431816,0.46884191036854,"TAEGUT_R14185","NS.",NA,NA
"TAEGUT_R14182",0.154875547576892,-0.448578069859745,2.39391907033421,-0.187382303528382,0.851360896597394,0.900913001159934,"TAEGUT_R14182","NS.",NA,NA
"TAEGUT_R14183",2.11611667554322,3.68364602844713,1.00484694813196,3.6658777093319,0.000246491703151986,0.000906496290496467,"TAEGUT_R14183","significant","UP","ERVK_related"
"TAEGUT_R14180",130.651316276855,-0.0420809817861411,0.974678732575677,-0.0431742074385252,0.965562665394015,0.977349068803452,"TAEGUT_R14180","NS.",NA,NA
"TAEGUT_R05567",534.753260519585,0.179515329040688,0.26784410149632,0.670223193409226,0.502715520772355,0.624652447206355,"TAEGUT_R05567","NS.",NA,NA
"TAEGUT_R05672",293.609128387118,1.89053072109252,0.476982851001343,3.96351926934831,7.38528993756197e-05,0.000304545404733366,"TAEGUT_R05672","significant","UP",NA
"TAEGUT_R05673",19.4736167694958,2.46841300494472,0.799500253458204,3.08744493109002,0.00201885173601498,0.00588829183503253,"TAEGUT_R05673","significant","UP",NA
"TAEGUT_R05670",11.8437116499003,6.63823665809879,0.925832741199536,7.17001717772272,7.49883568727114e-13,1.55962698176265e-11,"TAEGUT_R05670","significant","UP",NA
"TAEGUT_R05671",26.8217255628198,-0.187400615621083,0.839247463372009,-0.223296016729233,0.823305127199522,0.880506666626439,"TAEGUT_R05671","NS.",NA,NA
"TAEGUT_R05676",58.1272363692965,-0.064667519645136,1.05498716216137,-0.0612969730481367,0.951122701428776,0.967559855005847,"TAEGUT_R05676","NS.",NA,NA
"TAEGUT_R00044",50.570457197732,-0.112962081602607,1.03469236830751,-0.109174557639179,0.913064039729845,0.942925999876955,"TAEGUT_R00044","NS.",NA,NA
"TAEGUT_R05674",0.894311686333759,0.250955670609603,1.51992963705551,0.165110058052271,0.868857356485914,0.913296268898774,"TAEGUT_R05674","NS.",NA,NA
"TAEGUT_R14189",7.46788180033775,-0.375880312525028,1.38279382885492,-0.27182672115068,0.785755258057583,0.85394747744454,"TAEGUT_R14189","NS.",NA,NA
"TAEGUT_R05565",100.034893202394,-2.18059546705922,0.529447234368591,-4.11862660810715,3.81137145302559e-05,0.000168577171503024,"TAEGUT_R05565","significant","DOWN",NA
"TAEGUT_R07843",21.0513913898622,-0.512416579733701,1.05973192337804,-0.483534154657062,0.62871651470077,0.732293191164341,"TAEGUT_R07843","NS.",NA,NA
"TAEGUT_R00042",276.335729674327,-0.0422561700610768,0.870125907626253,-0.0485632822683716,0.961267331925777,0.97424224436648,"TAEGUT_R00042","NS.",NA,NA
"TAEGUT_R04774",522.183950813037,-0.199023213082911,0.516129563557889,-0.385607078406754,0.69978769012831,0.788698193247082,"TAEGUT_R04774","NS.",NA,NA
"TAEGUT_R03688",1014.52502560072,-1.70872265548573,0.311351946821629,-5.48807442165969,4.06338875365094e-08,3.24255022216028e-07,"TAEGUT_R03688","significant","DOWN",NA
"TAEGUT_R00515",36.7790905391908,0.57917014705613,0.735805243635099,0.787124245262041,0.431209137699255,0.557258481786163,"TAEGUT_R00515","NS.",NA,NA
"TAEGUT_R15156",26.5420012722137,-1.4890669137902,1.01316804852687,-1.46971365308576,0.141639323394938,0.231477735714503,"TAEGUT_R15156","NS.",NA,NA
"TAEGUT_R00516",23.4008107153963,-4.88856038107113,1.72654046169574,-2.83141952912576,0.00463418929122431,0.0123371382136,"TAEGUT_R00516","significant","DOWN",NA
"TAEGUT_R11526",328.620725728926,1.23007691298148,0.888627425615118,1.384243697104,0.166283847459536,0.263994467555836,"TAEGUT_R11526","NS.",NA,NA
"TAEGUT_R04155",1.01415950558015,0.624902887416608,0.879629454043799,0.710416055924263,0.477446169454172,0.601165468002243,"TAEGUT_R04155","NS.",NA,NA
"TAEGUT_R10443",4.91180827983088,2.27713448945726,1.04438615810016,2.18035682663546,0.0292310217702607,0.0611488479985097,"TAEGUT_R10443","NS.",NA,NA
"TAEGUT_R03266",97.7751778064468,-0.526165644834202,0.829900860720899,-0.634010241147533,0.52607413861796,0.64531587900636,"TAEGUT_R03266","NS.",NA,NA
"TAEGUT_R05561",895.613032535158,2.38253782456076,0.646341805914432,3.68618864315916,0.000227637640839232,0.000843338206310378,"TAEGUT_R05561","significant","UP",NA
"TAEGUT_R04156",52.5816785030212,1.20517766744125,0.510709401574015,2.35981100744744,0.0182842473906076,0.0406904511357839,"TAEGUT_R04156","significant","UP",NA
"TAEGUT_R06592",1237.69999879384,-2.45354784528527,0.593549025177087,-4.13369029551222,3.56984454776957e-05,0.00015888932372243,"TAEGUT_R06592","significant","DOWN",NA
"TAEGUT_R15155",121.911241406768,-1.52239551750088,0.525510662219272,-2.89698311937514,0.00376770027898888,0.0102595059567213,"TAEGUT_R15155","significant","DOWN",NA
"TAEGUT_R17003",482.94007186441,0.387693517335075,0.38202613672424,1.01483505987164,0.310184458220022,0.433966988495617,"TAEGUT_R17003","NS.",NA,NA
"TAEGUT_R06593",1107.94971981289,-1.87467268695986,0.26340574531847,-7.11705314055806,1.10258984425873e-12,2.23470706798114e-11,"TAEGUT_R06593","significant","DOWN",NA
"TAEGUT_R04150",50.055666339495,-2.23008263558951,0.596011919383031,-3.74167455895514,0.000182798139307009,0.000690771966091395,"TAEGUT_R04150","significant","DOWN",NA
"TAEGUT_R04151",252.258689368715,-0.338312380392429,0.24502759351459,-1.38071135393282,0.167367728879037,0.265295655350814,"TAEGUT_R04151","NS.",NA,NA
"TAEGUT_R09953",44.664661009122,0.103542985627867,0.923421130372151,0.112129755560324,0.910720524668889,0.941372383420143,"TAEGUT_R09953","NS.",NA,NA
"TAEGUT_R09952",1.80907378536095,-0.893624757366625,1.92702519974882,-0.463732782261023,0.64283920707671,0.744352459314372,"TAEGUT_R09952","NS.",NA,NA
"TAEGUT_R09951",625.608957695395,0.696443579918794,0.491838560318793,1.41600036293898,0.156775398199591,0.251473540324861,"TAEGUT_R09951","NS.",NA,NA
"TAEGUT_R09950",0.587677537197691,2.27453367852469,2.95902559221856,0.76867658208368,0.44208533020631,0.567950824048639,"TAEGUT_R09950","NS.",NA,NA
"TAEGUT_R09957",4.63536201044525,5.0013542441511,0.844811290091432,5.92008452397673,3.21776200877381e-09,3.214727974402e-08,"TAEGUT_R09957","significant","UP",NA
"TAEGUT_R15150",0.191943818560593,-2.43278367909114,2.99066215393502,-0.813459880745861,0.415954439296686,0.542581428511483,"TAEGUT_R15150","NS.",NA,NA
"TAEGUT_R09955",16.7418367900066,0.714789168965003,0.827691642946434,0.863593555711739,0.387811205496312,0.514814179106679,"TAEGUT_R09955","NS.",NA,NA
"TAEGUT_R09954",122.452411806726,7.55846389551453,1.31835164568385,5.73326844947642,9.85135246992235e-09,8.91567179160827e-08,"TAEGUT_R09954","significant","UP",NA
"TAEGUT_R03265",1059.51944200609,1.18558908363525,0.924791311082335,1.28200716142941,0.199840134044871,0.306280218298278,"TAEGUT_R03265","NS.",NA,NA
"TAEGUT_R09959",3.92267355267291,5.02797123167208,0.86720221133186,5.79792252138063,6.71414564558507e-09,6.27399244255749e-08,"TAEGUT_R09959","significant","UP",NA
"TAEGUT_R15151",44.5356619687429,2.31803406245121,0.801162691802543,2.89333750331764,0.0038117146751389,0.0103616052286558,"TAEGUT_R15151","significant","UP",NA
"TAEGUT_R11318",1842.99566813322,-2.17851756621359,0.320235620354932,-6.80285835722786,1.02563479271405e-11,1.70391173925456e-10,"TAEGUT_R11318","significant","DOWN",NA
"TAEGUT_R17989",3.90840480844235,-0.0606266020800756,0.566620509390491,-0.106996836639908,0.914791489344994,0.944028760465377,"TAEGUT_R17989","NS.",NA,NA
"TAEGUT_R17988",241.787896353443,0.263969079589005,0.987107435000105,0.267416767647968,0.789148290676053,0.856621905317359,"TAEGUT_R17988","NS.",NA,NA
"TAEGUT_R04179",117.260890073259,1.29244371663167,0.833079129416234,1.5514057080476,0.120804488178493,0.203012000928735,"TAEGUT_R04179","NS.",NA,NA
"TAEGUT_R04483",395.518601826171,-0.915053407456501,0.792811850894378,-1.15418734776003,0.248423368583073,0.36406412214664,"TAEGUT_R04483","NS.",NA,NA
"TAEGUT_R17983",49.3793039258883,0.565230909714292,0.525774002814533,1.07504537441665,0.282354414129327,0.403194323620434,"TAEGUT_R17983","NS.",NA,NA
"TAEGUT_R17982",1.55909192526883,0.945116727481099,1.70563874069,0.554113075022417,0.579501462446818,0.69178741945708,"TAEGUT_R17982","NS.",NA,NA
"TAEGUT_R17981",989.251887470341,-1.03204817771262,0.226313511976261,-4.56025876979399,5.10906231083423e-06,2.73477508819058e-05,"TAEGUT_R17981","significant","DOWN",NA
"TAEGUT_R17980",11.7354646199942,3.22679968647741,0.836764810991298,3.85628033599391,0.000115125455223844,0.000454402459029213,"TAEGUT_R17980","significant","UP",NA
"TAEGUT_R17987",1262.49766714355,-0.385099246301916,0.363766268029753,-1.05864474017261,0.289761603128786,0.411430412066127,"TAEGUT_R17987","NS.",NA,NA
"TAEGUT_R17986",2435.77302198077,1.59587536610002,0.444852338275552,3.58742717254527,0.000333956966600475,0.00118673882373845,"TAEGUT_R17986","significant","UP",NA
"TAEGUT_R17985",11.1824816236078,5.32241801857514,0.944594983616095,5.6346033071231,1.75461754678281e-08,1.51626940880117e-07,"TAEGUT_R17985","significant","UP",NA
"TAEGUT_R17984",26.1946853778248,-0.658204454678001,0.628343175964184,-1.04752383706244,0.294858044113337,0.417361779525721,"TAEGUT_R17984","NS.",NA,NA
"TAEGUT_R04859",0.850561053721037,2.80744776847496,2.62572749248569,1.06920759161387,0.284976138687329,0.406086739169511,"TAEGUT_R04859","NS.",NA,NA
"TAEGUT_R04858",262.148618729109,0.0170299884814142,0.297106817820893,0.0573194132881883,0.954290756207907,0.969386594002514,"TAEGUT_R04858","NS.",NA,NA
"TAEGUT_R08100",90.0544926243901,0.925799245861902,0.71774231726877,1.28987691485832,0.197093397206692,0.303011083491019,"TAEGUT_R08100","NS.",NA,NA
"TAEGUT_R04679",336.843886778392,-2.10218591393416,0.714646877311587,-2.94157293717188,0.00326549930888183,0.00902341391176389,"TAEGUT_R04679","significant","DOWN",NA
"TAEGUT_R04678",264.042365141829,0.564869469374094,0.351555960712742,1.60676971094127,0.108104894937559,0.185428236014852,"TAEGUT_R04678","NS.",NA,NA
"TAEGUT_R03809",1089.93477612668,1.44956281055415,0.536894470715715,2.69990266173125,0.00693597658419486,0.0175978376232226,"TAEGUT_R03809","significant","UP",NA
"TAEGUT_R03808",0.689596987069733,0.680979740705941,1.30271045200376,0.522740674766595,0.60115472873242,0.710404794992547,"TAEGUT_R03808","NS.",NA,NA
"TAEGUT_R03807",658.164643922579,-0.155324092153283,0.206614010745398,-0.751759726230196,0.452195565500942,0.577426486420894,"TAEGUT_R03807","NS.",NA,NA
"TAEGUT_R03806",852.941939937951,-0.521414882645967,0.14855113285203,-3.51000273532307,0.00044810208430108,0.00154347172689005,"TAEGUT_R03806","significant",NA,NA
"TAEGUT_R03805",873.892236707354,-1.99873194561248,0.286508091026047,-6.97617975972195,3.03314592136636e-12,5.64923427854485e-11,"TAEGUT_R03805","significant","DOWN",NA
"TAEGUT_R04852",1219.9728723125,-0.0889593979330059,0.29321874135436,-0.303389195117978,0.761593278937538,0.83631431459562,"TAEGUT_R04852","NS.",NA,NA
"TAEGUT_R04671",48.8786427506238,3.43064015088298,0.839984972911847,4.0841684810033,4.42349286875476e-05,0.000191956441394518,"TAEGUT_R04671","significant","UP",NA
"TAEGUT_R03802",14.7757441510831,0.860892781484643,0.779174648220325,1.10487781327455,0.269212537328143,0.388412248424416,"TAEGUT_R03802","NS.",NA,NA
"TAEGUT_R03801",363.393256677016,-1.16650511165462,0.543446701983301,-2.14649404881377,0.0318335830669438,0.0658849806025776,"TAEGUT_R03801","NS.",NA,NA
"TAEGUT_R04856",115.635622938901,3.93415657854745,0.804716387877335,4.88887344387864,1.01414663762034e-06,6.20432253690829e-06,"TAEGUT_R04856","significant","UP",NA
"TAEGUT_R03512",2.94907175553847,1.59435774702824,0.519463552648335,3.06923890790772,0.00214604897966646,0.0062070740279343,"TAEGUT_R03512","significant","UP",NA
"TAEGUT_R09049",333.697363597042,-1.71144978387837,0.390615886543736,-4.3814136670725,1.17911764210633e-05,5.83652521937502e-05,"TAEGUT_R09049","significant","DOWN",NA
"TAEGUT_R09048",2450.83835728651,-1.38232226279059,0.347170812909703,-3.98167763933002,6.84305490384893e-05,0.000284399091580315,"TAEGUT_R09048","significant","DOWN",NA
"TAEGUT_R00578",61.8558631843968,-1.01054610896856,1.06620148535125,-0.947800319970149,0.343231117617699,0.46884191036854,"TAEGUT_R00578","NS.",NA,NA
"TAEGUT_R05099",12.8327764833641,2.4342476886755,0.814813864843155,2.98748928277512,0.00281279156604723,0.00788946000661392,"TAEGUT_R05099","significant","UP",NA
"TAEGUT_R09045",6772.22532369264,1.02762421283449,0.485312547576736,2.11744826703045,0.0342218214652214,0.0700825275405029,"TAEGUT_R09045","NS.",NA,NA
"TAEGUT_R09044",1240.54471557077,2.1740760957305,0.32643689741049,6.66001947995675,2.73791293605409e-11,4.16407300768928e-10,"TAEGUT_R09044","significant","UP",NA
"TAEGUT_R00574",833.264401680012,-1.93045833345833,0.81334106450032,-2.37349178311109,0.0176207851089651,0.0394579797579175,"TAEGUT_R00574","significant","DOWN",NA
"TAEGUT_R09046",67.1825955788769,-0.492172012773369,1.18296142175801,-0.416050772004001,0.677372851305558,0.770630817233333,"TAEGUT_R09046","NS.",NA,NA
"TAEGUT_R00572",17.2906552555926,-0.478423068908605,0.718282949509386,-0.666064911098593,0.505369611429843,0.626770135323963,"TAEGUT_R00572","NS.",NA,NA
"TAEGUT_R09040",138.543349124045,1.78318804169532,0.792821440047313,2.24916727982142,0.0245018553522557,0.0525291575177855,"TAEGUT_R09040","NS.",NA,NA
"TAEGUT_R00570",250.93337800293,4.41779452555378,1.17902309085132,3.74699576270715,0.000178965108069691,0.000677092350943294,"TAEGUT_R00570","significant","UP",NA
"TAEGUT_R09042",2012.1006934793,-5.45834432826791,0.666863620374736,-8.18509836419125,2.72081324544342e-16,1.07658402940035e-14,"TAEGUT_R09042","significant","DOWN",NA
"TAEGUT_R11646",98.787663382563,0.274739297074952,0.261010214848149,1.05259978899596,0.292524453931201,0.414581733326586,"TAEGUT_R11646","NS.",NA,NA
"TAEGUT_R12793",78.0158673652071,1.07131723211016,0.748372826850156,1.43152876971663,0.152278727680049,0.245738054785197,"TAEGUT_R12793","NS.",NA,NA
"TAEGUT_R06135",234.255076359527,-1.43093037971319,0.67563826072717,-2.11789423851326,0.0341840256677326,0.0700126436356309,"TAEGUT_R06135","NS.",NA,NA
"TAEGUT_R18190",60.2662688140931,-0.403044959800095,0.546035157812878,-0.738130052677332,0.460435423025682,0.585272219937736,"TAEGUT_R18190","NS.",NA,NA
"TAEGUT_R11312",173.37109611097,0.338968489679632,0.900565415240608,0.376395189003642,0.706623122106165,0.794383506325304,"TAEGUT_R11312","NS.",NA,NA
"TAEGUT_R16079",1039.34064918341,-1.01340490132359,0.511636924704333,-1.980711032358,0.047623688840223,0.0929560525642455,"TAEGUT_R16079","NS.",NA,NA
"TAEGUT_R01777",467.188258062676,-3.30295369598844,0.476189428430148,-6.93621802331327,4.02735907709815e-12,7.30825807025842e-11,"TAEGUT_R01777","significant","DOWN",NA
"TAEGUT_R01776",1252.16278622011,10.5894589963921,1.1253884163134,9.4096036913917,4.98011077341337e-21,4.87080372669434e-19,"TAEGUT_R01776","significant","UP",NA
"TAEGUT_R01775",0.732428716912111,-3.61262020234309,2.98290693672145,-1.21110724503989,0.225854305053212,0.337108022698501,"TAEGUT_R01775","NS.",NA,NA
"TAEGUT_R04489",68.8714646006675,-0.0446623518604911,0.635270034366932,-0.0703045153152841,0.943951288700473,0.963089872042766,"TAEGUT_R04489","NS.",NA,NA
"TAEGUT_R01773",395.35505930081,0.141872491595943,0.456969395054048,0.310463880363723,0.756208222651809,0.832782683882726,"TAEGUT_R01773","NS.",NA,NA
"TAEGUT_R01772",455.991114603415,0.198038756871732,0.348689757931987,0.567951172544505,0.57006812326084,0.683279238739991,"TAEGUT_R01772","NS.",NA,NA
"TAEGUT_R01771",1329.2441651345,0.0222706409473416,0.520367669276086,0.0427978951465675,0.965862641883602,0.977469094141285,"TAEGUT_R01771","NS.",NA,NA
"TAEGUT_R01770",2958.95283414377,-0.269746351878758,0.200329068049001,-1.34651628196452,0.178136073030235,0.278910695741946,"TAEGUT_R01770","NS.",NA,NA
"TAEGUT_R10454",1.67257745820945,-0.486240300781277,1.04240991905558,-0.466457860667527,0.640887803734189,0.742724202030652,"TAEGUT_R10454","NS.",NA,NA
"TAEGUT_R15975",55.9130347239784,0.975311173635675,0.38077640428393,2.56137502918491,0.0104258743223847,0.0250494173691763,"TAEGUT_R15975","significant",NA,NA
"TAEGUT_R15976",18.1578695481837,0.0494443764947933,0.792277161669784,0.0624079285468555,0.950237981202108,0.967072506802914,"TAEGUT_R15976","NS.",NA,NA
"TAEGUT_R10457",2.55031140004534,4.39677368743357,0.892184356975101,4.9280999527279,8.30331389790448e-07,5.17180936188224e-06,"TAEGUT_R10457","significant","UP",NA
"TAEGUT_R15970",57.0510170984039,0.644627879643209,0.828895914186488,0.777694603882652,0.436749074111658,0.562778078606685,"TAEGUT_R15970","NS.",NA,NA
"TAEGUT_R15971",167.716559598659,-0.283242930955492,0.208563563416046,-1.35806526469091,0.174442975879122,0.274186289431895,"TAEGUT_R15971","NS.",NA,NA
"TAEGUT_R01779",104.533936201805,-0.504231765527312,0.482697019800283,-1.04461338032694,0.296201692964119,0.418983808366957,"TAEGUT_R01779","NS.",NA,NA
"TAEGUT_R01778",118.428828488182,-1.65625305149482,0.723466709107741,-2.28932863204927,0.0220602653231077,0.0479413605563253,"TAEGUT_R01778","significant","DOWN",NA
"TAEGUT_R10182",57.1517950181668,-1.48805001792365,0.724766110869018,-2.05314513966365,0.0400585031903078,0.080179954408464,"TAEGUT_R10182","NS.",NA,NA
"TAEGUT_R10183",159.556614369839,0.785687538612807,0.356985357629561,2.2008957001203,0.0277434084133383,0.0584665508573689,"TAEGUT_R10183","NS.",NA,NA
"TAEGUT_R10180",45.340002361536,3.61963413832196,0.860542094874033,4.20622554071781,2.59671094672315e-05,0.000119493786994539,"TAEGUT_R10180","significant","UP",NA
"TAEGUT_R10181",79.4300134878771,-1.40035888305256,0.339308695577339,-4.12709400408919,3.67376244715895e-05,0.000163057941336317,"TAEGUT_R10181","significant","DOWN",NA
"TAEGUT_R10186",13.3740879814155,2.57745265068579,0.464253125191561,5.55182617160041,2.82700636605985e-08,2.33203570127567e-07,"TAEGUT_R10186","significant","UP",NA
"TAEGUT_R11640",376.83859808674,0.110249443356398,0.364915066936907,0.302123571607581,0.762557864023574,0.837132537999056,"TAEGUT_R11640","NS.",NA,NA
"TAEGUT_R10184",298.922438182617,0.934059767547758,0.563808504611123,1.65669683927881,0.0975807823619173,0.170115235942092,"TAEGUT_R10184","NS.",NA,NA
"TAEGUT_R10185",1.49775605048487,3.62891557598178,2.21398838791602,1.63908518933001,0.101195519116182,0.175470582833333,"TAEGUT_R10185","NS.",NA,NA
"TAEGUT_R10188",0.989211388884808,3.01500657129907,1.68647248928868,1.78775911878096,0.0738148791179836,0.134743240288877,"TAEGUT_R10188","NS.",NA,NA
"TAEGUT_R11641",212.268545692272,-1.3694048200614,0.596856725287657,-2.2943610451929,0.0217697687874358,0.0474289502300636,"TAEGUT_R11641","significant","DOWN",NA
"TAEGUT_R05896",167.614061732805,1.83526666081896,1.07010441752445,1.71503512252066,0.0863387877014974,0.153806590607413,"TAEGUT_R05896","NS.",NA,NA
"TAEGUT_R04806",4.73867117915646,4.0559425655818,0.737545187597539,5.49924619370581,3.81418282200648e-08,3.06549071981911e-07,"TAEGUT_R04806","significant","UP",NA
"TAEGUT_R05894",1198.31154059951,-1.8825002356999,0.552532421691947,-3.40704031436811,0.000656714263560985,0.0021736991382567,"TAEGUT_R05894","significant","DOWN",NA
"TAEGUT_R05895",1313.75432408048,-0.13234115576648,0.185229805736724,-0.714470088872105,0.474936545507997,0.598837573673909,"TAEGUT_R05895","NS.",NA,NA
"TAEGUT_R05892",85.2976222456596,-1.80694167589992,0.526722093766918,-3.43054088158208,0.000602379195532603,0.00200849231069892,"TAEGUT_R05892","significant","DOWN",NA
"TAEGUT_R05893",198.267482591498,0.210797151991422,0.75106699571521,0.280663580205237,0.778968445135353,0.848505013507343,"TAEGUT_R05893","NS.",NA,NA
"TAEGUT_R05890",657.936799700418,-0.144914801046732,0.381754726226325,-0.379601851899062,0.704240985927127,0.792253083396488,"TAEGUT_R05890","NS.",NA,NA
"TAEGUT_R05891",771.13652419932,-3.1963242455224,0.454720649339167,-7.02920408423838,2.0771497536862e-12,4.01371834876426e-11,"TAEGUT_R05891","significant","DOWN",NA
"TAEGUT_R03856",21.9953965218548,2.59405195563196,0.851435515289332,3.04668046968942,0.00231383533154402,0.00664700518801139,"TAEGUT_R03856","significant","UP",NA
"TAEGUT_R05898",1168.70214484389,3.89615784742409,1.00700837918857,3.86904213305906,0.000109263761559409,0.00043332885432752,"TAEGUT_R05898","significant","UP",NA
"TAEGUT_R05899",78.5802214297796,1.15714098328924,0.782552281169723,1.47867562478969,0.13922702998847,0.228239463292084,"TAEGUT_R05899","NS.",NA,NA
"TAEGUT_R03857",1080.82684547404,-0.557956426707948,0.311435473343212,-1.79156350019595,0.073202914259591,0.133913627476067,"TAEGUT_R03857","NS.",NA,NA
"TAEGUT_R07123",1255.76744654225,-0.439890857960319,0.263726171766972,-1.66798332912141,0.0953190362061735,0.166904577536186,"TAEGUT_R07123","NS.",NA,NA
"TAEGUT_R03850",4428.58944050651,-4.44525017693719,0.509935740669303,-8.71727518275673,2.84976923611535e-18,1.67233227295975e-16,"TAEGUT_R03850","significant","DOWN",NA
"TAEGUT_R03851",865.140066776185,-3.76606178784447,0.519056705397444,-7.25558835611377,3.99919614224482e-13,8.70692566494216e-12,"TAEGUT_R03851","significant","DOWN",NA
"TAEGUT_R10238",6.81957748343472,5.46703621017455,1.04159801466567,5.24870068221987,1.53175716655144e-07,1.09537580354214e-06,"TAEGUT_R10238","significant","UP",NA
"TAEGUT_R10239",12.3061187657912,2.16400400816792,0.683642757709727,3.16540178881957,0.00154868933751849,0.00466391963447855,"TAEGUT_R10239","significant","UP",NA
"TAEGUT_R10988",1689.85136949587,-2.44441183828347,0.275071469055613,-8.8864608411615,6.30862738708926e-19,4.19226973960161e-17,"TAEGUT_R10988","significant","DOWN",NA
"TAEGUT_R10989",50.6397926248251,-0.723917766874534,0.881758546099497,-0.820993196013602,0.411650143812156,0.538070834266702,"TAEGUT_R10989","NS.",NA,NA
"TAEGUT_R03852",52.4368245453595,-0.279641373461571,0.987798371697241,-0.283095600756144,0.777103553805912,0.847288650414561,"TAEGUT_R03852","NS.",NA,NA
"TAEGUT_R10982",86.1183924206447,0.0289208494205499,0.546861773142273,0.0528851180333384,0.957823441891364,0.97171146878429,"TAEGUT_R10982","NS.",NA,NA
"TAEGUT_R10983",104.762398414028,2.58184927108015,0.8541537795699,3.02269840962387,0.00250531788471214,0.00713776535443598,"TAEGUT_R10983","significant","UP",NA
"TAEGUT_R10980",492.051436938478,-2.79851021793135,0.676697024344439,-4.13554385087248,3.5411498357234e-05,0.000157722582127316,"TAEGUT_R10980","significant","DOWN",NA
"TAEGUT_R10233",83.5344835374293,-1.77810662491728,0.856269990724828,-2.07657239442914,0.0378410429797756,0.076378915410126,"TAEGUT_R10233","NS.",NA,NA
"TAEGUT_R10986",453.424993756337,-2.31124531150137,0.413123400977384,-5.5945640117053,2.21176857832348e-08,1.86972729010645e-07,"TAEGUT_R10986","significant","DOWN",NA
"TAEGUT_R17079",118.628623534743,-0.29239213005519,0.813332506256839,-0.359498886133117,0.719221910931075,0.804704932845093,"TAEGUT_R17079","NS.",NA,NA
"TAEGUT_R10984",63.2139185176934,0.436738470126843,0.984364910722296,0.443675374212982,0.657277302146122,0.75558541774888,"TAEGUT_R10984","NS.",NA,NA
"TAEGUT_R10985",4.89814584100035,2.41748651450886,1.12541522702317,2.14808406396218,0.0317070779567232,0.0656801771250814,"TAEGUT_R10985","NS.",NA,NA
"TAEGUT_R17078",296.507468251948,-1.20846334296974,1.01129712134599,-1.19496369312446,0.232101215682064,0.344277624469996,"TAEGUT_R17078","NS.",NA,NA
"TAEGUT_R06916",736.866288784531,-2.04338719662205,0.38258771854133,-5.34096390865015,9.24536634005289e-08,6.90397912441225e-07,"TAEGUT_R06916","significant","DOWN",NA
"TAEGUT_R06261",364.765125033743,-2.0981290841859,0.310075295648128,-6.76651482279596,1.31921529686076e-11,2.14128290567902e-10,"TAEGUT_R06261","significant","DOWN",NA
"TAEGUT_R03858",2.25053554749032,2.61716755479002,0.821171611641533,3.18711401817492,0.0014370011475272,0.00436852392391137,"TAEGUT_R03858","significant","UP",NA
"TAEGUT_R12797",335.479355391344,-0.0203945788730362,0.805106062900164,-0.0253315430262326,0.979790514302118,0.986723238397402,"TAEGUT_R12797","NS.",NA,NA
"TAEGUT_R06914",107.811093179848,0.347009887204126,0.908497706094835,0.381960113796812,0.702490950145316,0.790903624626414,"TAEGUT_R06914","NS.",NA,NA
"TAEGUT_R08366",2.80097854914953,4.33075782871753,0.925776709567687,4.67797232740914,2.89725633935876e-06,1.62614693655828e-05,"TAEGUT_R08366","significant","UP",NA
"TAEGUT_R12580",2300.68028917313,-1.67848301965997,0.522464771680708,-3.21262429667839,0.00131528221345364,0.00404206612552173,"TAEGUT_R12580","significant","DOWN",NA
"TAEGUT_R12581",102.527040769431,0.549172694347079,0.885836012482663,0.619948485508008,0.535291702968592,0.653681446590859,"TAEGUT_R12581","NS.",NA,NA
"TAEGUT_R12582",46.9300438780106,3.89623025005179,0.878966082892923,4.43274242986511,9.30419923746577e-06,4.7303882210399e-05,"TAEGUT_R12582","significant","UP",NA
"TAEGUT_R12583",488.220410604564,1.96009224141325,0.951248600286231,2.06054678117104,0.0393462984339297,0.0789575551064718,"TAEGUT_R12583","NS.",NA,NA
"TAEGUT_R12584",371.043636404305,2.12843303496219,0.728713116466136,2.92081065493089,0.00349121937683639,0.00956949352616034,"TAEGUT_R12584","significant","UP",NA
"TAEGUT_R12585",62.0645629021456,2.68793222324105,0.785686046858692,3.42112760432474,0.000623620648517154,0.00207315548344416,"TAEGUT_R12585","significant","UP",NA
"TAEGUT_R12586",555.475133279227,2.10895287258352,0.304490793760433,6.92616300985049,4.32408185534891e-12,7.78743051418456e-11,"TAEGUT_R12586","significant","UP",NA
"TAEGUT_R12587",257.294149587233,0.56137611682629,0.999075371816017,0.56189566139127,0.574187109873772,0.686804826853044,"TAEGUT_R12587","NS.",NA,NA
