"","ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","diffexpressed","ERVK_regulated","name"
"1","GALGAL_R00003-TAEGUT_R01812",0.251916046868358,-0.841587702504124,1.6960261555191,-0.496211511694843,0.61974518993808,0.676009014999573,"NS.",NA,NA,NA
"2","GALGAL_R00006-TAEGUT_R05451",74.1693885604864,-0.0602812314296868,0.14296679122814,-0.421644991202835,0.673284161503954,0.723968583854095,"NS.",NA,NA,NA
"3","GALGAL_R00007-TAEGUT_R05316",305.788038736388,0.530596662254667,0.0653897672371188,8.11436841991803,4.88317818355091e-16,2.45629376886519e-15,"significant",NA,NA,NA
"4","GALGAL_R00008-TAEGUT_R05317",109.808232897254,1.27549892760731,0.197491713765459,6.45849338834583,1.05750482500127e-10,3.78079980091864e-10,"significant","UP",NA,NA
"5","GALGAL_R00009-TAEGUT_R01727",217.017534238671,-0.588495497504346,0.0979535303878382,-6.00790492363319,1.87935989566002e-09,6.03230890448441e-09,"significant",NA,NA,NA
"6","GALGAL_R00010-TAEGUT_R05319",10.0550834024445,0.386095634660676,0.640238757688068,0.603049456198005,0.54647578908094,0.607380493048375,"NS.",NA,NA,NA
"7","GALGAL_R00011-TAEGUT_R01728",33.5020474480735,-1.26113001734671,0.341870168260576,-3.68891507487564,0.000225212372527001,0.00043701665123947,"significant","DOWN",NA,NA
"8","GALGAL_R00012-TAEGUT_R01729",0.291501156719863,-0.272230008772211,1.09352653492114,-0.248946870586769,0.803401878838536,0.8383233035564,"NS.",NA,NA,NA
"9","GALGAL_R00013-TAEGUT_R01739",12.4255696823581,-1.19480046617781,0.752238005241295,-1.58832770725876,0.11221225530371,0.147510853048171,"NS.",NA,NA,NA
"10","GALGAL_R00023-TAEGUT_R01755",142.69093945562,-1.81524967502085,0.125308474246088,-14.4862483239239,1.48009039057005e-47,3.01202151055601e-46,"significant","DOWN",NA,NA
"11","GALGAL_R00026-TAEGUT_R01733",117.607003255114,0.0180825510245117,0.148473483386603,0.121789767519817,0.903065517958231,0.92349026311399,"NS.",NA,NA,NA
"12","GALGAL_R00028-TAEGUT_R01734",229.873114952564,-0.856461505482224,0.0644757989777905,-13.2834570344331,2.88749216578789e-40,4.6180675901504e-39,"significant",NA,NA,NA
"13","GALGAL_R00029-TAEGUT_R18382",29.4813088829388,-2.1371441273357,0.326450847017485,-6.54660310077624,5.8860519022054e-11,2.14001046637921e-10,"significant","DOWN",NA,NA
"14","GALGAL_R00030-TAEGUT_R01735",902.96533198353,-1.02246834093464,0.204194047268965,-5.00733667121963,5.51883467847563e-07,1.41826975807749e-06,"significant","DOWN",NA,NA
"15","GALGAL_R00031-TAEGUT_R01736",309.399275603099,0.0269459786750282,0.110305160031016,0.244285749347098,0.807009519576678,0.841357792297911,"NS.",NA,NA,NA
"16","GALGAL_R00032-TAEGUT_R01737",42.3285361860129,-2.66499380451078,0.304089759150513,-8.76383937412279,1.88710664937517e-18,1.10229391316344e-17,"significant","DOWN",NA,NA
"17","GALGAL_R00033-TAEGUT_R06992",28.3327349962765,1.08432205399051,0.585695767546606,1.85134008827242,0.0641206422862597,0.0884683910493111,"NS.",NA,NA,NA
"18","GALGAL_R00034-TAEGUT_R01738",93.4867553566467,-0.677045142431011,0.169477947409395,-3.99488637182703,6.47252877765e-05,0.000133938581570538,"significant",NA,NA,NA
"19","GALGAL_R00036-TAEGUT_R05335",443.566313699877,1.17482625111715,0.419559092226327,2.80014489707067,0.00510796727462747,0.00833109878111535,"significant","UP",NA,NA
"20","GALGAL_R00040-TAEGUT_R01741",317.362975359468,-1.94056015593517,0.13950686877315,-13.9101405758786,5.49713016193371e-44,9.86775887426518e-43,"significant","DOWN",NA,NA
"21","GALGAL_R00042-TAEGUT_R12468",14.4083326572875,-1.8483831690887,0.239146572807011,-7.72908073652522,1.0832595888946e-14,5.05171115767171e-14,"significant","DOWN",NA,NA
"22","GALGAL_R00043-TAEGUT_R18381",338.926615709906,-1.73461564248515,0.119191978751189,-14.5531239657169,5.57957020538161e-48,1.1490666243172e-46,"significant","DOWN",NA,NA
"23","GALGAL_R00044-TAEGUT_R02702",149.407825143131,-2.50115255467307,0.158514670980901,-15.778681803998,4.36202892494723e-56,1.15555334538195e-54,"significant","DOWN",NA,NA
"24","GALGAL_R00048-TAEGUT_R05337",43.9041469355537,-1.14875672366896,0.436260712374768,-2.63318857528048,0.00845873684657801,0.0134000563822173,"significant","DOWN",NA,NA
"25","GALGAL_R00049-TAEGUT_R01743",1140.8332700637,-2.71120003860777,0.194449750731822,-13.942933988879,3.47361699826684e-44,6.27285159732062e-43,"significant","DOWN",NA,NA
"26","GALGAL_R00051-TAEGUT_R05338",62.0655469990342,-1.85856292196821,0.188154576429162,-9.87785127122827,5.19345550265108e-23,3.8343578471691e-22,"significant","DOWN",NA,NA
"27","GALGAL_R00054-TAEGUT_R01747",788.64304452153,0.0576731516315663,0.166989615818294,0.345369688701614,0.729816461749251,0.774303333226732,"NS.",NA,NA,NA
"28","GALGAL_R00063-TAEGUT_R01749",32.0792262526373,-0.739641245758701,0.233848225937577,-3.16291151148668,0.00156199802058772,0.00272816587185718,"significant",NA,NA,NA
"29","GALGAL_R00064-TAEGUT_R01704",0.470194674258696,-0.188723274900484,0.933689444779232,-0.202126387907392,0.839817919034917,0.869382863852035,"NS.",NA,NA,NA
"30","GALGAL_R00066-TAEGUT_R05344",3.81687000562387,-4.92510537096506,0.601242429573613,-8.19154658538958,2.57890560956398e-16,1.32097520299089e-15,"significant","DOWN",NA,NA
"31","GALGAL_R00068-TAEGUT_R01820",19.0060127701496,-3.71350257868049,0.334756433748779,-11.0931477465414,1.35436507616185e-28,1.32430477812997e-27,"significant","DOWN",NA,NA
"32","GALGAL_R00070-TAEGUT_R01750",8.04836589687,-5.37084570179067,0.603699378667182,-8.896556616719,5.76060823667256e-19,3.44862295980392e-18,"significant","DOWN",NA,NA
"33","GALGAL_R00076-TAEGUT_R05349",250.650649292744,0.557316847640361,0.107340805508553,5.19203153917038,2.08011754774679e-07,5.53486144839615e-07,"significant",NA,NA,NA
"34","GALGAL_R00079-TAEGUT_R01752",75.7920729250674,-0.90373378305963,0.177170272129173,-5.10093353810919,3.37982241222575e-07,8.84445695209728e-07,"significant",NA,NA,NA
"35","GALGAL_R00081-TAEGUT_R01753",912.334249511991,-0.407692583506392,0.0909910443619048,-4.48057923024654,7.44407391930851e-06,1.70891156761831e-05,"significant",NA,NA,NA
"36","GALGAL_R00088-TAEGUT_R05354",329.188098665585,0.66741205865124,0.0743398011450918,8.97785638878192,2.76093139891491e-19,1.69503429988513e-18,"significant",NA,NA,NA
"37","GALGAL_R00089-TAEGUT_R05356",445.911907971217,-0.00897914290957443,0.0872321374377221,-0.10293388621808,0.918015443221165,0.935596282994743,"NS.",NA,NA,NA
"38","GALGAL_R00090-TAEGUT_R05357",77.4169839774382,-0.512360319475778,0.12741320389649,-4.02124979050064,5.78901771273163e-05,0.000120291147254705,"significant",NA,NA,NA
"39","GALGAL_R00091-TAEGUT_R05358",147.689142494137,1.23289122278721,0.143578566289139,8.58687514893004,8.93666571851727e-18,5.03189506538423e-17,"significant","UP",NA,NA
"40","GALGAL_R00092-TAEGUT_R05359",124.440540432054,1.14059725733871,0.110204575740377,10.3498175976446,4.19283848492263e-25,3.43276163772393e-24,"significant","UP",NA,NA
"41","GALGAL_R00093-TAEGUT_R05360",77.8850646461873,1.91236565874663,0.19810251266272,9.65341445215555,4.75457104098678e-22,3.36371917117341e-21,"significant","UP",NA,NA
"42","GALGAL_R00094-TAEGUT_R01766",88.775465581673,-9.6858657819412,0.605780364118854,-15.9890718743086,1.52282887599901e-57,4.24943454562416e-56,"significant","DOWN",NA,NA
"43","GALGAL_R00095-TAEGUT_R01767",23.4367190410562,1.6307429680308,0.20489275835058,7.95900734197999,1.73424950161613e-15,8.43762894657653e-15,"significant","UP",NA,NA
"44","GALGAL_R00097-TAEGUT_R01769",198.08274873927,0.00805484647975255,0.308035181589912,0.0261491120532978,0.979138404684304,0.984294349142271,"NS.",NA,NA,NA
"45","GALGAL_R00098-TAEGUT_R01770",1276.4360505313,-3.94742981082067,0.142189659421696,-27.7617221032485,1.25800962313331e-169,4.20280048261785e-167,"significant","DOWN",NA,NA
"46","GALGAL_R00099-TAEGUT_R01773",121.38246834949,-0.383168193975557,0.132683423851432,-2.8878377031075,0.00387899962720875,0.00644641820042002,"significant",NA,NA,NA
"47","GALGAL_R00100-TAEGUT_R01774",41.4264352774403,3.89279770849109,0.727534892786709,5.35066805329479,8.7630132378093e-08,2.41837448855283e-07,"significant","UP",NA,NA
"48","GALGAL_R00101-TAEGUT_R01775",4.92673971381033,5.45313141058179,0.792204861805512,6.88348642313753,5.84051668485625e-12,2.27106027057116e-11,"significant","UP",NA,NA
"49","GALGAL_R00102-TAEGUT_R01776",2.07775275114145,2.04183763304659,1.49294972469804,1.36765331026774,0.171420621018074,0.216517098192016,"NS.",NA,NA,NA
"50","GALGAL_R00103-TAEGUT_R01777",66.4141016400028,0.388772913996942,0.107690859102242,3.61008276132182,0.000306099322359736,0.000585409056688995,"significant",NA,NA,NA
"51","GALGAL_R00104-TAEGUT_R01779",1.53589652385245,1.11769144402516,0.625632505639777,1.78649835798126,0.0740186028570692,0.101023801243982,"NS.",NA,NA,NA
"52","GALGAL_R00105-TAEGUT_R01780",292.429515110682,-0.35783808722236,0.104861241535639,-3.41249142182569,0.0006437195290646,0.00118542562793752,"significant",NA,NA,NA
"53","GALGAL_R00106-TAEGUT_R01781",1948.47360446454,-0.00644478697916848,0.475206098724972,-0.0135620881054778,0.989179350996825,0.992977218465805,"NS.",NA,NA,NA
"54","GALGAL_R00107-TAEGUT_R01782",40.226868042872,-3.6270714717607,0.407284597295056,-8.90549629386815,5.31477303122262e-19,3.19603876232572e-18,"significant","DOWN",NA,NA
"55","GALGAL_R00109-TAEGUT_R01784",2081.63773334954,-0.35605715883997,0.0808260433215715,-4.40522811964671,1.05672614018768e-05,2.38445476451322e-05,"significant",NA,NA,NA
"56","GALGAL_R00110-TAEGUT_R01785",95.0886628911765,0.157500790817413,0.119323028464616,1.31995301195458,0.186850706564066,0.233967042982408,"NS.",NA,NA,NA
"57","GALGAL_R00112-TAEGUT_R01788",69.8177465946097,-0.0261625482098116,0.14488305365533,-0.180577007108443,0.856699604834322,0.883740127570322,"NS.",NA,NA,NA
"58","GALGAL_R00113-TAEGUT_R01789",7.55219942011182,0.379487595555915,0.431742139383127,0.878968163955753,0.379418537728156,0.441108434340892,"NS.",NA,NA,NA
"59","GALGAL_R00116-TAEGUT_R01792",2.93383624007044,-0.943623811274393,0.447542656598496,-2.10845557928783,0.0349916012340597,0.0506552705876307,"NS.",NA,NA,NA
"60","GALGAL_R00117-TAEGUT_R05403",26.6924709440828,-0.327959510219807,0.328454905335732,-0.99849174085125,0.318040967426729,0.376855045836579,"NS.",NA,NA,NA
"61","GALGAL_R00118-TAEGUT_R05405",5.15686446982876,-1.98236509428889,0.438295693240605,-4.52289430368795,6.09997056491581e-06,1.41284476348926e-05,"significant","DOWN",NA,NA
"62","GALGAL_R00119-TAEGUT_R05406",134.136099719773,0.310481007847053,0.147460506602195,2.10551974220894,0.0352460906579305,0.0509991256427972,"NS.",NA,NA,NA
"63","GALGAL_R00120-TAEGUT_R05407",397.105352531631,0.475485264513476,0.144070357813367,3.30036845698289,0.000965579671103142,0.00173665720118999,"significant",NA,NA,NA
"64","GALGAL_R00121-TAEGUT_R01796",273.601626256154,-0.283145002049685,0.168777437410068,-1.67762354017585,0.0934206143345683,0.125007757966383,"NS.",NA,NA,NA
"65","GALGAL_R00122-TAEGUT_R05428",120.986130858805,0.879538505353589,0.186293901950291,4.72124152291511,2.34409386089884e-06,5.67480210648758e-06,"significant",NA,NA,NA
"66","GALGAL_R00123-TAEGUT_R05429",25.6304648634867,1.72116200053746,0.230010482644745,7.48297199652341,7.26603688065242e-14,3.19870518168399e-13,"significant","UP",NA,NA
"67","GALGAL_R00124-TAEGUT_R05430",107.102347479439,-0.736937496908222,0.246528574505721,-2.98925793241514,0.00279655943151045,0.00473388040573908,"significant",NA,NA,NA
"68","GALGAL_R00125-TAEGUT_R05434",0.667791376941413,-2.34863315603231,1.24252513547292,-1.89020977441908,0.0587299099535754,0.08166777974467,"NS.",NA,NA,NA
"69","GALGAL_R00126-TAEGUT_R05435",0.574063082360645,-2.41479362663772,1.59995268228826,-1.50929065176107,0.13122452261665,0.169830768697993,"NS.",NA,NA,NA
"70","GALGAL_R00127-TAEGUT_R05436",0.695701783689907,-2.14014156351423,0.917494804696234,-2.33259256898222,0.0196695393282355,0.0295743904863968,"significant","DOWN",NA,NA
"71","GALGAL_R00129-TAEGUT_R05404",0.18251447088939,2.04226458128596,2.40276793624876,0.849963307099217,0.395345486707205,0.457106341917665,"NS.",NA,NA,NA
"72","GALGAL_R00130-TAEGUT_R05179",2.62507936390826,-0.394071462450896,0.547017114723068,-0.72040060876413,0.471278375308188,0.53291322111993,"NS.",NA,NA,NA
"73","GALGAL_R00132-TAEGUT_R05355",96.6677700693382,-1.32626286028484,0.655292994853587,-2.02392345210583,0.0429780284916569,0.0612799939145415,"NS.",NA,NA,NA
"74","GALGAL_R00137-TAEGUT_R01831",152.204918495795,-0.730095389385017,0.178564236362868,-4.08869885849571,4.33799574485777e-05,9.14675224814242e-05,"significant",NA,NA,NA
"75","GALGAL_R00142-TAEGUT_R14812",1520.45251038533,-0.12486475949548,0.128388759339912,-0.972552115445697,0.330775951318123,0.390751632109131,"NS.",NA,NA,NA
"76","GALGAL_R00146-TAEGUT_R11306",1.45523549946047,-0.818435110059876,0.71010503337012,-1.15255500468097,0.249093080658866,0.302486750761541,"NS.",NA,NA,NA
"77","GALGAL_R00147-TAEGUT_R11458",13.9573306845706,-4.84169331683601,0.386358173798406,-12.5316187030181,5.01289688056116e-36,6.75898102942926e-35,"significant","DOWN",NA,NA
"78","GALGAL_R00148-TAEGUT_R11307",3.34975840735969,-2.32415998356693,0.497869544008917,-4.66821080247741,3.03834072343667e-06,7.26772551328019e-06,"significant","DOWN",NA,NA
"79","GALGAL_R00150-TAEGUT_R11308",64.4202467450595,-0.0602950946733328,0.155277621855774,-0.388305114109336,0.69779025310596,0.746382370518088,"NS.",NA,NA,NA
"80","GALGAL_R00151-TAEGUT_R11309",20.6578301849237,-1.0062633529961,0.216940895543845,-4.63842167920213,3.5107992753262e-06,8.34309086827665e-06,"significant","DOWN",NA,NA
"81","GALGAL_R00152-TAEGUT_R11310",260.697529949831,-0.108254081133878,0.239454705240067,-0.452085838218745,0.651207145458996,0.705020104278994,"NS.",NA,NA,NA
"82","GALGAL_R00153-TAEGUT_R11311",3.68235595603317,-0.767429740710332,0.447224547147878,-1.71598304611078,0.0861651454930689,0.115918143718696,"NS.",NA,NA,NA
"83","GALGAL_R00155-TAEGUT_R11313",1311.18138769572,-1.38944180319279,0.171318249047411,-8.11029654411352,5.0496372675839e-16,2.53896268466687e-15,"significant","DOWN",NA,NA
"84","GALGAL_R00156-TAEGUT_R05880",213.227509584742,1.46747732811352,0.320130257887199,4.5840007058333,4.56162694416674e-06,1.07132761682276e-05,"significant","UP",NA,NA
"85","GALGAL_R00157-TAEGUT_R19009",13.2417693033825,-6.94267365347674,0.580602818669877,-11.9576988437327,5.9179207677502e-33,7.04004283617524e-32,"significant","DOWN",NA,NA
"86","GALGAL_R00158-TAEGUT_R15975",51.3470894620567,-3.54211972487298,0.228343421712179,-15.5122477289393,2.86665411008405e-54,7.13814678715959e-53,"significant","DOWN",NA,NA
"87","GALGAL_R00159-TAEGUT_R05881",261.212321909109,-0.893186066613985,0.131265611001618,-6.8044178501784,1.01458662857058e-11,3.87378837518045e-11,"significant",NA,NA,NA
"88","GALGAL_R00160-TAEGUT_R05882",3.66088529228508,-2.56691340825999,0.494250761819471,-5.19354466710479,2.06327410172009e-07,5.49368997595473e-07,"significant","DOWN",NA,NA
"89","GALGAL_R00161-TAEGUT_R05883",140.957253814822,-0.294281276621355,0.0950190484952672,-3.09707665233054,0.00195439330296834,0.00337625513570816,"significant",NA,NA,NA
"90","GALGAL_R00162-TAEGUT_R05884",95.9888019545211,1.21051098272365,0.128243375653496,9.4391696768367,3.75745038747476e-21,2.52745278580307e-20,"significant","UP",NA,NA
"91","GALGAL_R00163-TAEGUT_R05885",316.988625807273,1.7554088627262,0.122024524787788,14.3857053799555,6.36260735874463e-47,1.25447670005937e-45,"significant","UP",NA,NA
"92","GALGAL_R00164-TAEGUT_R05886",73.7598347532092,-0.584012927758791,0.163345395725758,-3.57532531090926,0.000349792676255938,0.000663976723063473,"significant",NA,NA,NA
"93","GALGAL_R00166-TAEGUT_R05887",0.460987219029767,-0.827310422106898,1.06062350963102,-0.780022707958558,0.435377509156999,0.4974147717898,"NS.",NA,NA,NA
"94","GALGAL_R00170-TAEGUT_R05890",246.762343997257,0.623321424412539,0.0770938270653486,8.08523131020828,6.20463236633138e-16,3.10025398711539e-15,"significant",NA,NA,NA
"95","GALGAL_R00171-TAEGUT_R05891",48.9371665144922,1.11695312987419,0.361211100029149,3.09224475600016,0.00198648986230432,0.00342825564269394,"significant","UP",NA,NA
"96","GALGAL_R00172-TAEGUT_R05892",8.99149949475284,2.27736791107549,0.490995054643817,4.63827056817826,3.51336656666239e-06,8.34589367909314e-06,"significant","UP",NA,NA
"97","GALGAL_R00173-TAEGUT_R05893",49.7541814058071,1.48802829372449,0.257864773556839,5.77057607830448,7.90009881078919e-09,2.40117483945821e-08,"significant","UP",NA,NA
"98","GALGAL_R00174-TAEGUT_R06030",174.829412038394,-1.93830316827948,0.0848498278143195,-22.8439257710829,1.67938824890555e-115,2.17182822253625e-113,"significant","DOWN",NA,NA
"99","GALGAL_R00176-TAEGUT_R05894",217.034630439411,-0.223867580358055,0.15804830302709,-1.4164503893451,0.15664367960877,0.199588293751979,"NS.",NA,NA,NA
"100","GALGAL_R00177-TAEGUT_R05895",268.842009466024,0.100914586111284,0.154593645528798,0.652773183309698,0.51390251431227,0.575270433696358,"NS.",NA,NA,NA
"101","GALGAL_R00178-TAEGUT_R06036",254.387427058608,-1.56012799917064,0.198273717268961,-7.868556764154,3.5875577025946e-15,1.71834155671467e-14,"significant","DOWN",NA,NA
"102","GALGAL_R00179-TAEGUT_R05896",277.446914128373,1.18514455014156,0.250938251637808,4.72285330118637,2.32558603404869e-06,5.63226404178485e-06,"significant","UP",NA,NA
"103","GALGAL_R00180-TAEGUT_R05897",100.046330238665,0.722436731528304,0.254704710885497,2.83636972797522,0.0045629589071802,0.00749709108970714,"significant",NA,NA,NA
"104","GALGAL_R00181-TAEGUT_R05898",154.088611171312,-0.178520093769511,0.27799135027525,-0.642178591502044,0.520757231685265,0.581752482396311,"NS.",NA,NA,NA
"105","GALGAL_R00182-TAEGUT_R05899",110.655589139182,0.0309361682855986,0.116362061595549,0.265861294148658,0.790346035371199,0.827117938905676,"NS.",NA,NA,NA
"106","GALGAL_R00183-TAEGUT_R05900",0.574484073991029,-1.51314097123226,0.991130154810222,-1.52668240784379,0.126840004009095,0.164705757743185,"NS.",NA,NA,NA
"107","GALGAL_R00184-TAEGUT_R05901",3530.79056958059,1.25071294906794,0.246076955510435,5.08260900121101,3.72285541447307e-07,9.69990946054324e-07,"significant","UP",NA,NA
"108","GALGAL_R00185-TAEGUT_R05902",0.067513482345598,0.716877378400894,3.00317427435608,0.238706552770602,0.811333135251017,0.844767000057482,"NS.",NA,NA,NA
"109","GALGAL_R00187-TAEGUT_R06044",109.403144187802,-3.05675455048467,0.169940472659626,-17.9872075359414,2.45417283729823e-72,1.0733213350613e-70,"significant","DOWN",NA,NA
"110","GALGAL_R00188-TAEGUT_R05903",132.34678731468,0.0475413356723498,0.0788904536463123,0.602624696335133,0.546758387352213,0.607582290001392,"NS.",NA,NA,NA
"111","GALGAL_R00189-TAEGUT_R05904",5.52022728323977,-2.40159626887326,0.366209904725802,-6.55797737276234,5.45424824508892e-11,1.98782556496013e-10,"significant","DOWN",NA,NA
"112","GALGAL_R00190-TAEGUT_R06027",377.670965908495,-0.318330690218439,0.0931357949515591,-3.41791993490802,0.000631016666464799,0.00116292329873922,"significant",NA,NA,NA
"113","GALGAL_R00191-TAEGUT_R05905",69.5094034352963,0.370696454704703,0.154546644513958,2.39860564990283,0.0164576280718757,0.0250659211053886,"significant",NA,NA,NA
"114","GALGAL_R00192-TAEGUT_R11468",82.1239806931999,-0.306402247420201,0.1963414287334,-1.56055830599179,0.118628002783398,0.155114045387686,"NS.",NA,NA,NA
"115","GALGAL_R00194-TAEGUT_R11330",139.552007905054,-1.12980646805816,0.137706361840865,-8.20446094831679,2.31627792187704e-16,1.19101644148846e-15,"significant","DOWN",NA,NA
"116","GALGAL_R00195-TAEGUT_R14217",60.2221153103247,-0.539538555406268,0.15271008518354,-3.53309052743835,0.000410731802229828,0.00077415317119858,"significant",NA,NA,NA
"117","GALGAL_R00196-TAEGUT_R11457",698.847496103563,-3.10037782075851,0.152466753458303,-20.3347795531463,6.3323464571389e-92,4.73038079751612e-90,"significant","DOWN",NA,NA
"118","GALGAL_R00197-TAEGUT_R11331",409.396399163064,-0.35992189389642,0.104077653637538,-3.45820530456892,0.00054378682274425,0.00101083834886323,"significant",NA,NA,NA
"119","GALGAL_R00199-TAEGUT_R11333",119.905806016277,0.289578228373094,0.0847409751551251,3.41721614417344,0.000632650296044419,0.0011657553409723,"significant",NA,NA,NA
"120","GALGAL_R00200-TAEGUT_R11472",39.3275331977802,-0.788481493789888,0.150519821408514,-5.23838977758239,1.61983671887692e-07,4.3524969208965e-07,"significant",NA,NA,NA
"121","GALGAL_R00201-TAEGUT_R11334",177.208589733955,0.398712005593766,0.197080384284939,2.02309330297077,0.0430635288891241,0.0613873488146848,"NS.",NA,NA,NA
"122","GALGAL_R00203-TAEGUT_R05908",261.155108144115,-0.680149659638949,0.221907038431195,-3.06502067013002,0.00217654953956364,0.00373535406854051,"significant",NA,NA,NA
"123","GALGAL_R00204-TAEGUT_R14813",109.992844189339,-2.29085204602209,0.430487282562222,-5.32153245593492,1.02896748201584e-07,2.82092361664109e-07,"significant","DOWN",NA,NA
"124","GALGAL_R00206-TAEGUT_R14814",8.96129973713838,-3.84072929081374,0.492202346935059,-7.8031511119968,6.03801763170909e-15,2.85565230265691e-14,"significant","DOWN",NA,NA
"125","GALGAL_R00207-TAEGUT_R14815",1.8061696944667,3.87399161799446,0.944660274563507,4.10093630727141,4.11481815997913e-05,8.69905396555968e-05,"significant","UP",NA,NA
"126","GALGAL_R00208-TAEGUT_R15155",517.353734606457,-1.3799397525903,0.199722349660114,-6.90929059736516,4.87083274901696e-12,1.90447026893456e-11,"significant","DOWN",NA,NA
"127","GALGAL_R00209-TAEGUT_R14816",63.3098367832565,-3.69238680409388,0.434202212261958,-8.50384152779542,1.83417876474401e-17,1.01237576886536e-16,"significant","DOWN",NA,NA
"128","GALGAL_R00210-TAEGUT_R14817",934.7578499935,1.62787122758825,0.168762425502404,9.64593405636409,5.11434449926192e-22,3.60975477069385e-21,"significant","UP",NA,NA
"129","GALGAL_R00211-TAEGUT_R14818",126.212148471733,0.422248762754363,0.143087305151565,2.95098689787397,0.00316760353511372,0.00532003459248886,"significant",NA,NA,NA
"130","GALGAL_R00212-TAEGUT_R14819",2197.40285351871,1.805160624662,0.226899122819796,7.95578494190861,1.7799935535722e-15,8.65318612320649e-15,"significant","UP",NA,NA
"131","GALGAL_R00213-TAEGUT_R14820",694.884919075012,-0.573028559138177,0.141772029845448,-4.04190135221214,5.30195382389347e-05,0.000110686683978418,"significant",NA,NA,NA
"132","GALGAL_R00214-TAEGUT_R14821",0.344730965269556,-0.626807680662355,1.07323011557283,-0.584038475595517,0.55919442626422,0.61945577642809,"NS.",NA,NA,NA
"133","GALGAL_R00215-TAEGUT_R05909",84.723172333893,-3.25965704580546,0.284890187222077,-11.4418017608465,2.5846143221575e-30,2.70776624151465e-29,"significant","DOWN",NA,NA
"134","GALGAL_R00216-TAEGUT_R14822",741.031996050735,4.28035902322082,0.333123371601181,12.8491705719925,8.69373733470813e-38,1.26279684691467e-36,"significant","UP",NA,NA
"135","GALGAL_R00217-TAEGUT_R16923",59.7857585491348,-3.08540108148366,0.299541652013527,-10.3004075084167,7.01634398409045e-25,5.67107319197956e-24,"significant","DOWN",NA,NA
"136","GALGAL_R00218-TAEGUT_R16924",152.932830374215,0.547223806905799,0.114673575409416,4.77201312466328,1.82393615488577e-06,4.46044736372737e-06,"significant",NA,NA,NA
"137","GALGAL_R00219-TAEGUT_R16925",302.261628336244,-0.236257094878498,0.118211199709519,-1.99860161692846,0.0456514753072015,0.064792340514481,"NS.",NA,NA,NA
"138","GALGAL_R00221-TAEGUT_R16926",101.012080530465,-0.930162286115541,0.132295185715546,-7.03096096116094,2.05115892820116e-12,8.19850064123473e-12,"significant",NA,NA,NA
"139","GALGAL_R00222-TAEGUT_R14824",127.919695894812,-0.201506913426549,0.0860400655795791,-2.3420125504225,0.0191800699426047,0.0288962421645631,"significant",NA,NA,NA
"140","GALGAL_R00223-TAEGUT_R17260",37.2072236621858,-1.7108573002431,0.190699126714635,-8.97150044532322,2.92502275342975e-19,1.7912041066955e-18,"significant","DOWN",NA,NA
"141","GALGAL_R00224-TAEGUT_R16927",4.43377287429081,3.59254169965416,0.908518937089437,3.95428378319042,7.67642545832067e-05,0.000157550117725636,"significant","UP",NA,NA
"142","GALGAL_R00225-TAEGUT_R14826",20.3726647398569,-1.35643633232159,0.315429156732608,-4.30028836386693,1.70576003985906e-05,3.76701726026165e-05,"significant","DOWN",NA,NA
"143","GALGAL_R00227-TAEGUT_R17261",23.6497696786202,-5.14483358933884,0.476416423689072,-10.7990265102543,3.47872183493504e-27,3.19866876978316e-26,"significant","DOWN",NA,NA
"144","GALGAL_R00228-TAEGUT_R14828",21.968911883396,0.787478876736141,0.257017571470272,3.0639106588369,0.00218464140784852,0.00374817149959973,"significant",NA,NA,NA
"145","GALGAL_R00229-TAEGUT_R15163",98.2137649328739,-3.29937469670893,0.135082203505305,-24.424939859523,9.29357550525795e-132,1.53114839180462e-129,"significant","DOWN",NA,NA
"146","GALGAL_R00230-TAEGUT_R14829",162.211143221968,1.3279240456416,0.124945771076302,10.6280031264977,2.20789213848895e-26,1.95539902427147e-25,"significant","UP",NA,NA
"147","GALGAL_R00231-TAEGUT_R14831",5.35393512680232,-2.4904961946988,0.653229723656249,-3.81258859556946,0.000137518910817886,0.000274285230581545,"significant","DOWN",NA,NA
"148","GALGAL_R00233-TAEGUT_R14832",208.156146037365,-0.712115825721565,0.241709931699462,-2.94615873131353,0.00321747242601864,0.00539775992017382,"significant",NA,NA,NA
"149","GALGAL_R00234-TAEGUT_R14833",172.556059062679,0.656836817872583,0.0795868724778774,8.25307990404024,1.54363769254933e-16,8.02304690073066e-16,"significant",NA,NA,NA
"150","GALGAL_R00235-TAEGUT_R16931",40.2411004488399,-0.645264337336384,0.32312692501505,-1.99693769656097,0.0458319515149141,0.0650101286554867,"NS.",NA,NA,NA
"151","GALGAL_R00236-TAEGUT_R16932",620.700278638423,-0.640693944014623,0.097972559129261,-6.53952443121667,6.17147602247858e-11,2.24039668343948e-10,"significant",NA,NA,NA
"152","GALGAL_R00237-TAEGUT_R16933",236.026854162856,0.0899622883842558,0.288420115919692,0.311914056678713,0.755105839402145,0.79649692426676,"NS.",NA,NA,NA
"153","GALGAL_R00238-TAEGUT_R16934",32.191145362883,-1.15561960891524,0.179899442575897,-6.42369755219054,1.33003339153414e-10,4.71728445885611e-10,"significant","DOWN",NA,NA
"154","GALGAL_R00239-TAEGUT_R16935",228.454818605879,1.88420695153607,0.156947341928082,12.0053447760808,3.33072943783308e-33,4.01389608705596e-32,"significant","UP",NA,NA
